DonorID,Name,Phone,Email,City,SignupDate,Past_Donations,Reliability_Score,Last_Feedback,Flagged
D000665,Mr. Noah Patton Jr.,860-346-0837x0820,wallacekaren@example.com,Chennai,2025-06-12,1,0.7378106547991217,2025-09-27,True
D000666,Tim Kelley,858.242.4924x852,amy15@example.com,Chennai,2024-03-11,1,0.20285492067258518,2025-09-27,True
D000667,Kelly Wilson,477.236.5046,peter32@example.com,Jaipur,2024-06-29,1,0.5271306157224322,2025-09-27,False
D000668,Ebony Krueger,459.982.3338,hochristopher@example.org,Chennai,2025-03-12,1,0.8540092727108313,2025-09-27,False
D000669,Brandon Wilkins,776-850-5927x435,austinrichard@example.net,Nagpur,2025-01-04,6,0.6349576860167977,2025-09-27,False
D000670,Christopher Nicholson,5587948640,ramirezjohn@example.com,Thane,2024-07-19,1,0.7150465634308317,2025-09-27,False
D000671,Emily Wilkinson,001-427-698-2230x6837,chelsea46@example.com,Mumbai,2025-04-14,2,0.5615498508331687,2025-09-27,False
D000672,Melissa Larsen,(421)954-9508x637,dakota31@example.net,Lucknow,2025-07-05,2,0.18081342377087326,2025-09-27,True
D000673,Kimberly Martin,381.539.9831,bflynn@example.com,Bhopal,2025-03-28,1,0.8475326444256229,2025-09-27,False
D000674,Mark Adams,475.675.8736x946,kristinakennedy@example.org,Nagpur,2024-03-06,1,0.8912606361280193,2025-09-27,False
D000675,Seth Davis,791-547-3012,vbrady@example.net,Pune,2024-08-07,2,0.7051887476591638,2025-09-27,True
D000676,Ashley Dudley,8959016347,adamestes@example.com,Nagpur,2024-06-13,1,0.8512016380553373,2025-09-27,False
D000677,Samantha Scott,(724)856-3122x762,rachaelfrazier@example.com,Kolkata,2024-09-17,4,0.5322359083335955,2025-09-27,False
D000678,Francis Williamson,552-697-3977,hansendiane@example.com,Ahmedabad,2024-03-31,7,0.7025447592702692,2025-09-27,False
D000679,Michele Scott,(681)872-6364x9567,otaylor@example.com,Pune,2024-01-23,1,0.8098047765329,2025-09-27,False
D000680,Katherine Bowen,238.467.4596x71849,ibailey@example.net,Kolkata,2025-09-18,4,0.6209168524009774,2025-09-27,False
D000681,Leah Graves,+1-423-643-5812x48987,cindy18@example.org,Bengaluru,2025-04-06,3,0.8274028893996308,2025-09-27,False
D000682,Cindy Lawson,+1-853-608-9278,jessica29@example.net,Bengaluru,2024-01-10,2,0.652848371890687,2025-09-27,False
D000683,Melinda Reed,4937506805,danielbrooks@example.net,Indore,2024-10-03,4,0.45677032116314337,2025-09-27,False
D000684,Michael Clark,(266)979-8036,tonyamartinez@example.com,Pune,2024-03-27,0,0.49263842516677003,2025-09-27,False
D000685,Samuel Mcknight,+1-802-810-4582x4282,luisturner@example.net,Kolkata,2025-05-31,3,0.6257827933027875,2025-09-27,False
D000686,Benjamin Burnett,(732)968-1237x79263,debrakim@example.org,Jaipur,2024-06-16,1,0.659280844332867,2025-09-27,False
D000687,Robert Taylor,001-653-703-4011,brooksbrian@example.net,Jaipur,2025-01-22,1,0.764393111128288,2025-09-27,True
D000688,Lori Ibarra,966-742-2000x55587,vernon49@example.org,Thane,2025-03-09,2,0.40209372181397895,2025-09-27,False
D000689,Mary Willis,523.382.0768x4843,patriciaalvarez@example.net,Bengaluru,2025-05-20,4,0.4111092410127902,2025-09-27,False
D000690,Sandra Hall,246-400-9957x823,matthew17@example.net,Bengaluru,2024-10-04,4,0.48475204593302934,2025-09-27,False
D000691,Matthew Wilson,(512)285-0216,fhernandez@example.net,Mumbai,2024-06-17,5,0.5403004066189581,2025-09-27,False
D000692,Brett Garcia,(446)206-1900,lesliebrown@example.net,Kanpur,2024-11-25,6,0.7698414488815541,2025-09-27,False
D000693,Taylor Meyer,554.639.7675x930,waltondarlene@example.org,Ahmedabad,2024-01-07,4,0.8163058866630656,2025-09-27,False
D000694,Carl Wilson,+1-299-400-8496,athompson@example.com,Indore,2023-11-12,4,0.22136419393428358,2025-09-27,True
D000695,Victoria Odom,+1-653-397-1513,martinzachary@example.com,Nagpur,2024-04-04,3,0.4665048994536644,2025-09-27,False
D000696,James Wilson,001-606-892-8898x20749,kwolfe@example.net,Pune,2023-10-14,2,0.6045425743174382,2025-09-27,False
D000697,Stacey Brown,860-673-7126x145,brockjason@example.org,Bengaluru,2025-06-13,3,0.6968903159717261,2025-09-27,False
D000698,Kathryn Sampson,5478166478,ethomas@example.com,Delhi,2024-04-19,2,0.5123012200374424,2025-09-27,False
D000699,Daniel Buckley,491.252.8851x8307,desiree40@example.com,Bhopal,2024-02-13,0,0.5774159277715813,2025-09-27,False
D000700,Kimberly Miller DDS,001-318-775-4463x7151,renee98@example.com,Chennai,2024-05-04,4,0.656587541141018,2025-09-27,False
D000701,Joseph Kelly,509-829-8661x492,anthonyherman@example.org,Delhi,2024-11-17,1,0.6095497364585427,2025-09-27,False
D000702,Melinda Cantu,001-819-261-6818x413,smithderek@example.net,Jaipur,2024-07-08,2,0.8540075446874871,2025-09-27,False
D000703,Glen Wood,7582471311,oadams@example.net,Hyderabad,2023-12-31,0,0.6924139056528955,2025-09-27,False
D000704,Michael Lee,+1-420-817-9266,mitchellhall@example.com,Pune,2024-06-25,1,0.41546544069678304,2025-09-27,False
D000705,Mr. Corey Sanchez PhD,466.366.7925x3679,taylorjustin@example.org,Chennai,2025-05-19,3,0.41128225585267364,2025-09-27,False
D000706,Kristina Odonnell,233-225-5104x3202,santiagodavid@example.com,Kanpur,2024-10-04,5,0.5278718507741502,2025-09-27,False
D000707,Angela Washington,378.243.6635,kevinmorris@example.com,Delhi,2025-07-10,2,0.5532077246755183,2025-09-27,False
D000708,Andrew Baker,001-204-526-5922x707,brittany87@example.com,Hyderabad,2023-09-28,1,0.24473111795064983,2025-09-27,True
D000709,Joseph Erickson,387-890-7172,rwilliams@example.org,Bhopal,2024-05-23,2,0.5416422017462887,2025-09-27,False
D000710,Joshua Sullivan,(697)843-4084,alanfoster@example.org,Jaipur,2024-07-20,4,0.532998846546329,2025-09-27,False
D000711,Jamie Mills,835.617.9366x70671,xcarpenter@example.com,Jaipur,2025-04-22,8,0.8398762011471719,2025-09-27,True
D000712,Dominique Adams,001-982-232-6985,jimmy86@example.com,Thane,2024-05-14,1,0.40046470843498055,2025-09-27,False
D000713,Jennifer Turner,001-290-331-1325,nhuang@example.com,Lucknow,2024-04-03,5,0.55629901245415,2025-09-27,False
D000714,Melissa Nixon,(971)880-7460x859,elizabeth49@example.org,Pune,2025-08-15,2,0.5929697554684636,2025-09-27,False
D000715,Mark Harris,631-327-2636x489,heather32@example.org,Kolkata,2024-11-18,4,0.7358544296220304,2025-09-27,False
D000716,Elizabeth Marquez,975.509.5446x04592,smithlarry@example.com,Pune,2024-09-25,3,0.5032905081108905,2025-09-27,False
D000717,Cameron Miller,791-919-0742,veronica40@example.com,Kolkata,2025-03-20,2,0.4993158069309346,2025-09-27,False
D000718,James Padilla,719-299-5340x7230,hardincolleen@example.net,Ahmedabad,2023-11-23,4,0.7288580736379768,2025-09-27,False
D000719,Brendan Mills,461.389.3202,cwashington@example.com,Thane,2024-06-18,1,0.6430868270524415,2025-09-27,False
D000720,John Fleming,7318046088,patrick15@example.net,Ahmedabad,2025-01-04,1,0.6428234326671386,2025-09-27,False
D000721,Tiffany Stewart,649-607-7804,grayharold@example.net,Indore,2024-11-02,6,0.565808424553917,2025-09-27,False
D000722,Michael Ferguson,845.459.8294x257,jonathan94@example.org,Ahmedabad,2024-06-07,2,0.4318423837512584,2025-09-27,False
D000723,Stacy Hernandez,2594528023,sjones@example.org,Indore,2024-11-30,2,0.7311568693653601,2025-09-27,False
D000724,Gabrielle Smith,977-973-5109x016,yorkmark@example.net,Ahmedabad,2024-12-14,6,0.7234186144631904,2025-09-27,False
D000725,Elizabeth Dickerson,(298)251-2353x37688,taylorjulie@example.com,Bengaluru,2025-03-28,1,0.7587324953059561,2025-09-27,False
D000726,Ryan Mitchell,001-635-419-2011x752,traceysmith@example.org,Hyderabad,2024-02-15,1,0.8102760696278595,2025-09-27,False
D000727,Brooke Lewis,001-488-628-5187x6470,james02@example.org,Delhi,2024-10-03,3,0.630449169103291,2025-09-27,False
D000728,Cynthia Knight,+1-983-791-9346x006,romerorichard@example.org,Bengaluru,2024-08-10,3,0.7485120830021498,2025-09-27,False
D000729,Travis Lee,659.408.6134x8075,whitneyward@example.org,Delhi,2024-01-02,1,0.7060042649797277,2025-09-27,False
D000730,Joseph Sullivan,792-629-6019x3019,chavezrobert@example.org,Mumbai,2024-01-08,0,0.8807083098210248,2025-09-27,False
D000731,Dr. Roberta Martin,001-861-277-8006,crystalnicholson@example.org,Chennai,2024-05-08,4,0.8887949801725217,2025-09-27,False
D000732,Christopher Torres,477.277.4463,hugheskeith@example.org,Thane,2025-07-04,2,0.5278195468976807,2025-09-27,False
D000733,Amy Cortez,(811)567-9888x902,corey69@example.net,Indore,2024-10-29,5,0.8913697704551931,2025-09-27,False
D000734,Robert Fields,447-380-4372,monica54@example.com,Delhi,2024-05-23,4,0.8088116891522431,2025-09-27,False
D000735,Jenna Foster,730.730.6912,james80@example.net,Mumbai,2024-05-22,3,0.7760571663484874,2025-09-27,False
D000736,Derek Hall,2266455191,andrew77@example.org,Mumbai,2024-01-21,4,0.588207481260347,2025-09-27,False
D000737,James Washington,765-984-6837x6298,briana73@example.net,Jaipur,2023-11-21,2,0.8575007688737637,2025-09-27,False
D000738,Judy Mitchell,968-742-1189x4168,uyork@example.org,Hyderabad,2025-03-05,6,0.5538514066949219,2025-09-27,False
D000739,Henry Phillips,341-745-8636,caroljacobson@example.com,Kanpur,2024-12-20,3,0.4177951154032382,2025-09-27,False
D000740,Timothy Davis,(695)936-8618x53521,ashleyramirez@example.com,Mumbai,2025-08-12,1,0.41947892317423213,2025-09-27,False
D000741,Adam Coleman,637-249-4965x7174,watsondennis@example.org,Mumbai,2025-01-20,7,0.667483336704722,2025-09-27,True
D000742,Ryan Phelps,7045490118,alexis27@example.org,Pune,2024-02-02,4,0.8960678197392914,2025-09-27,False
D000743,Maria Bowen,001-870-927-6748x7649,fryedouglas@example.org,Kanpur,2023-12-03,3,0.8770211325390429,2025-09-27,False
D000744,Eric Thomas,(527)544-6350x8591,lesparza@example.org,Hyderabad,2024-04-19,2,0.5539095750130596,2025-09-27,False
D000745,Brandy Mack,813.356.3099,brettrodriguez@example.org,Ahmedabad,2025-03-20,2,0.43071256462991636,2025-09-27,False
D000746,Alexandra Sanchez,462-218-4123x769,kimberly76@example.net,Thane,2025-07-03,4,0.45340035200118184,2025-09-27,False
D000747,Susan Sutton,4339701938,leemichael@example.org,Mumbai,2023-12-06,2,0.48214342163620466,2025-09-27,False
D000748,Edward Wright,(983)953-6221x9974,lisahowell@example.com,Hyderabad,2025-06-02,3,0.7804429888357549,2025-09-27,True
D000749,John Adams,410.990.1716,chrisduffy@example.org,Kolkata,2024-06-03,1,0.8777240957190338,2025-09-27,False
D000750,Dwayne Dudley,986.742.5806,antonio11@example.org,Kolkata,2024-10-04,2,0.5061428208342957,2025-09-27,False
D000751,Phillip Davis,715.359.9150x5722,robert38@example.net,Chennai,2025-06-07,5,0.5444842624605293,2025-09-27,False
D000752,Lauren Anderson,434-636-5924x4825,ggill@example.org,Chennai,2024-11-05,4,0.623600516108219,2025-09-27,False
D000753,Sara Washington,+1-857-486-8765x8032,brendansmith@example.org,Hyderabad,2024-11-06,3,0.44372325089994274,2025-09-27,False
D000754,Paul Jarvis,9653177312,michellemoses@example.net,Indore,2024-02-10,2,0.5304592898250841,2025-09-27,False
D000755,Miss Robin Gilmore,516.256.1460x29777,monica79@example.net,Delhi,2025-08-27,0,0.4895474696640908,2025-09-27,False
D000756,Brian Johnson,8643871133,ronnie29@example.com,Jaipur,2025-04-14,5,0.6390794617779221,2025-09-27,False
D000757,Jenny Turner,+1-281-487-9512x257,moorelawrence@example.com,Bengaluru,2024-10-15,1,0.8690320697840657,2025-09-27,False
D000758,Kelli Walker,(615)840-5375,meyermichael@example.net,Bengaluru,2023-11-24,10,0.5209190977076765,2025-09-27,False
D000759,Connie Jones,(220)202-1936x803,james38@example.com,Bengaluru,2024-05-15,2,0.7004727422688595,2025-09-27,False
D000760,Ashley Owens,643.685.1669x2126,nicole26@example.org,Bhopal,2023-11-14,3,0.6362577214097926,2025-09-27,False
D000761,Jennifer May,563.792.9208,andreaheath@example.net,Mumbai,2024-01-16,3,0.7450234442047248,2025-09-27,False
D000762,William Contreras,469.772.6500,cheyenne40@example.com,Lucknow,2024-08-31,2,0.5010746996126354,2025-09-27,False
D000763,Samuel Garcia,001-767-347-8290x5944,brian74@example.net,Thane,2025-06-01,1,0.8554131323431576,2025-09-27,True
D000764,Alexander Brown,394-735-6434x181,tmack@example.com,Jaipur,2025-04-16,3,0.6852047457018209,2025-09-27,False
D000765,Ryan Terry,+1-256-778-6147x634,goodmanjenny@example.org,Lucknow,2025-01-15,5,0.4831146810258294,2025-09-27,False
D000766,Alexis Saunders,691.425.0567x5192,mjones@example.com,Mumbai,2023-10-27,2,0.40191857275390047,2025-09-27,False
D000767,Matthew Hawkins,+1-218-907-0652,sarachoi@example.org,Ahmedabad,2024-12-09,2,0.5285313460946044,2025-09-27,False
D000768,Michael Bowman,+1-826-381-7229x11344,steve66@example.com,Kolkata,2024-12-16,2,0.745708028756576,2025-09-27,False
D000769,Rachel Miller,(685)900-6316x97497,yvette32@example.net,Delhi,2025-09-26,4,0.7810872935908224,2025-09-27,False
D000770,Deborah Mccormick,8855164865,craigalexander@example.com,Bhopal,2024-12-03,7,0.42053408639520273,2025-09-27,False
D000771,Amanda Sloan,+1-717-682-6947x11987,joseph30@example.com,Delhi,2024-06-15,1,0.7368781148920449,2025-09-27,False
D000772,Jodi Howard,001-660-929-6320,brewermichelle@example.net,Indore,2024-04-09,4,0.4564215935918107,2025-09-27,False
D000773,Kathryn Clark,+1-516-436-1546x9717,olsontabitha@example.org,Delhi,2025-07-07,6,0.6375501703458603,2025-09-27,False
D000774,Scott Miles,699.920.4038x033,erinthomas@example.org,Nagpur,2024-03-03,5,0.426890982088689,2025-09-27,True
D000775,Sandra Hernandez,866-278-6779x8643,kempjennifer@example.org,Pune,2025-07-29,4,0.7640582186680832,2025-09-27,False
D000776,Darlene Fuentes,+1-949-868-1761x27351,zfriedman@example.org,Nagpur,2023-10-14,5,0.648626943295439,2025-09-27,False
D000777,Susan Ortega,375-684-8509,soniamoore@example.org,Mumbai,2024-07-06,4,0.8272736966010902,2025-09-27,False
D000778,Michelle Salinas,438-562-8607,calvinhernandez@example.net,Kanpur,2025-04-22,2,0.7401922068812611,2025-09-27,False
D000779,John Morgan,(223)701-0155x2404,colin73@example.com,Bengaluru,2023-12-22,3,0.4982434834781056,2025-09-27,False
D000780,Mark Wagner,971-948-8071,ryanjanet@example.net,Kolkata,2024-08-09,6,0.22442886754516347,2025-09-27,True
D000781,John Harris,921-709-0743,mmelendez@example.net,Pune,2024-06-01,1,0.7630424257419253,2025-09-27,False
D000782,Lisa Miller,286.499.6824,floreszachary@example.net,Thane,2024-11-17,2,0.4872949256235932,2025-09-27,False
D000783,Teresa Butler,001-436-433-5496x958,landerson@example.org,Kolkata,2024-06-30,6,0.7333428259462565,2025-09-27,False
D000784,Stacy Lopez,875-474-3854x1250,halldavid@example.org,Bhopal,2024-04-01,2,0.46818516373378294,2025-09-27,False
D000785,Jill Matthews,472-576-7084x1007,brandon32@example.net,Kolkata,2025-08-22,2,0.6181230131785787,2025-09-27,False
D000786,Anita Williams,205-609-1447,sarahmorris@example.net,Hyderabad,2024-06-13,3,0.8467023645439935,2025-09-27,False
D000787,Leslie Mckee,832.282.7915x31773,nataliesmith@example.net,Jaipur,2024-12-16,2,0.6373845030218257,2025-09-27,False
D000788,Kyle Melton,+1-563-394-5400x519,tyler77@example.com,Pune,2025-03-08,0,0.42483074572985946,2025-09-27,False
D000789,Kim Schaefer,679-543-9114,benjaminwright@example.com,Hyderabad,2023-10-19,1,0.8862306950139511,2025-09-27,False
D000790,Jared Nguyen,001-639-459-9902,allenwendy@example.com,Kolkata,2025-09-20,3,0.7750766147157563,2025-09-27,False
D000791,Jennifer Duncan,7696206160,michaelhoffman@example.org,Nagpur,2025-04-04,1,0.6524557256250696,2025-09-27,False
D000792,Ms. Diana Wilson,717.435.3074x735,bettypitts@example.org,Lucknow,2025-01-23,2,0.4263719760811087,2025-09-27,False
D000793,Randall Hall,+1-470-204-2417,hendersonruben@example.com,Indore,2025-05-14,4,0.5966307425496076,2025-09-27,False
D000794,Rebecca Cortez,001-968-751-7314x439,martin03@example.org,Bengaluru,2023-12-09,3,0.45331180946829897,2025-09-27,False
D000795,Abigail Tyler,895.464.5120,rmayo@example.net,Lucknow,2025-05-09,5,0.6586047138467648,2025-09-27,False
D000796,Megan Lewis,951-371-5788x25707,fdiaz@example.net,Mumbai,2025-01-11,3,0.55901980584726,2025-09-27,False
D000797,Nancy Simpson,940.224.9520,jacobmartin@example.net,Kolkata,2025-02-07,1,0.6736623421697431,2025-09-27,False
D000798,Amy Watkins,273.212.6865x845,carl99@example.com,Hyderabad,2025-07-22,3,0.6573710968783899,2025-09-27,False
D000799,Sarah Ferguson,332.423.4615x24030,nguyencrystal@example.net,Kanpur,2025-09-27,4,0.5970450763872516,2025-09-27,False
D000800,Tammy Smith,970.976.2490x2900,jasonstephens@example.net,Nagpur,2023-10-04,3,0.839918873970734,2025-09-27,False
D000801,Nathaniel Joyce,310-603-9679,jarnold@example.net,Lucknow,2024-02-28,4,0.7348772256091239,2025-09-27,False
D000802,Jeremy Gutierrez,+1-322-734-0174x4270,bmiller@example.net,Bengaluru,2024-05-19,2,0.6370789729395399,2025-09-27,False
D000803,Jonathan Mcmahon,780.252.2028x036,sandovalbrenda@example.net,Lucknow,2024-02-22,4,0.8236347049813619,2025-09-27,False
D000804,Amanda Stewart,001-370-826-5640x93025,vargassergio@example.org,Kanpur,2024-08-07,3,0.4105045784931804,2025-09-27,True
D000805,Jose Church,978.251.3932x24463,bestzachary@example.net,Nagpur,2024-10-06,2,0.6526826282529649,2025-09-27,False
D000806,Douglas Blanchard,(991)509-7376,carol00@example.org,Chennai,2024-05-16,2,0.8676972448338993,2025-09-27,False
D000807,Kevin Stevens,717.851.4343x4861,jakejohnson@example.org,Lucknow,2024-12-04,2,0.614322139604266,2025-09-27,False
D000808,David Buckley,(908)699-4887x2115,michaelgomez@example.net,Pune,2024-05-09,6,0.5936115706051035,2025-09-27,False
D000809,Jeffrey Shannon,529-480-2584,alexanderstacey@example.org,Nagpur,2023-11-30,2,0.5694065108024241,2025-09-27,False
D000810,Annette Brown,447.647.5279x954,jonesclaudia@example.com,Mumbai,2025-01-20,5,0.5631102534904657,2025-09-27,False
D000811,Kevin Hurley,001-789-568-9948x36531,ulopez@example.org,Chennai,2024-07-22,2,0.545846725360793,2025-09-27,False
D000812,Gloria Thompson,(499)321-7532,thorntonmatthew@example.com,Chennai,2024-03-20,2,0.5773986448281944,2025-09-27,False
D000813,Jennifer Carpenter,475-573-8916x3731,lmolina@example.com,Kanpur,2024-04-18,3,0.5694723876742244,2025-09-27,False
D000814,Mr. Christopher Armstrong,443-974-9957,vmorris@example.org,Chennai,2025-01-11,3,0.7458600570673444,2025-09-27,False
D000815,Teresa Coleman,571-546-5993,christensennicole@example.net,Bhopal,2025-09-06,5,0.5798599309551349,2025-09-27,False
D000816,Harry Ross,(567)802-8049x706,brian43@example.net,Indore,2025-04-25,5,0.13248345993121086,2025-09-27,True
D000817,Joshua Williams,(346)668-1953,scott44@example.org,Pune,2024-01-17,1,0.415207940403984,2025-09-27,False
D000818,Karl Rangel,+1-522-234-7242x85874,daniel48@example.net,Nagpur,2024-02-16,3,0.8859226506627423,2025-09-27,False
D000819,Amy Cooper,6235689049,hornwilliam@example.net,Bhopal,2025-03-04,4,0.656594945854915,2025-09-27,False
D000820,Tiffany Stephenson,733.898.8860x189,yhouse@example.net,Bengaluru,2024-10-24,2,0.5663647382551895,2025-09-27,False
D000821,Debra Harris,001-301-855-7966x345,robertyoung@example.com,Kolkata,2025-01-04,0,0.6283652964429202,2025-09-27,False
D000822,Emily Holloway,742-793-6047,ericavaldez@example.com,Pune,2024-02-20,4,0.4483472798937836,2025-09-27,False
D000823,Emily Lara,531.266.6522x12176,dennissarah@example.com,Pune,2024-07-06,2,0.42352918973000947,2025-09-27,True
D000824,Adam Lutz,387.731.3244,youngmary@example.org,Thane,2024-12-27,3,0.7917507512939544,2025-09-27,True
D000825,Roger Davis,001-958-220-4988x84596,newtonlaura@example.com,Thane,2025-01-04,5,0.8544327031595018,2025-09-27,False
D000826,Linda Hartman,(300)496-8910x1253,charles40@example.com,Kanpur,2024-12-27,5,0.879435936595205,2025-09-27,False
D000827,Melissa Bennett,583.456.4781,david33@example.net,Mumbai,2024-10-18,6,0.623775927553031,2025-09-27,False
